Customer ID,Credit Score,Country,Gender,Age,Tenure,Balance,Credit Card Status,Activty Status,Churn Status,Products,Age Groups,Credit Scores,Acc Balance,Min Churn Rate,Max Churn Rate,Target Churn Rate
15689031,697,Spain,Female,37,7,"$1,68,066.87",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15636024,692,Spain,Female,34,4,"$1,09,699.08",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15613216,639,Spain,Female,39,1,"$1,41,789.15",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15633546,652,Spain,Female,33,3,"$1,24,832.51",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15779414,696,Spain,Male,40,3,"$1,53,639.11",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15741092,671,Spain,Male,34,10,"$1,53,360.02",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15677785,656,Spain,Male,32,5,"$1,36,963.12",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15587596,628,Spain,Female,39,8,"$1,07,553.33",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15815131,617,Spain,Female,36,7,"$1,15,617.24",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15758081,673,Spain,Male,39,8,"$1,38,160",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15584477,655,Spain,Female,35,1,"$1,06,405.03",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15712121,657,Spain,Male,34,5,"$1,54,983.98",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15814923,606,Spain,Male,38,7,"$1,28,578.52",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15660679,653,Spain,Female,38,9,"$1,49,571.94",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15711287,661,Spain,Female,35,5,"$1,28,415.45",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15731330,652,Spain,Female,40,7,"$1,00,471.34",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15778696,684,Spain,Female,36,5,"$1,74,180.39",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15780386,654,Spain,Male,40,5,"$1,05,683.63",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15705352,686,Spain,Male,38,7,"$1,11,484.88",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15789055,635,Spain,Male,35,2,"$1,13,635.16",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15815690,614,Spain,Female,40,3,"$1,13,348.5",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15784286,641,Spain,Male,40,5,"$1,02,145.13",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15602479,609,Spain,Male,37,5,"$1,29,312.79",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15662574,636,Spain,Male,37,1,"$1,15,137.26",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15593454,678,Spain,Female,40,4,"$1,13,794.22",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15728012,678,Spain,Female,40,3,"$1,28,398.38",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15605424,624,Spain,Male,38,7,"$1,23,906.55",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15568449,661,Spain,Male,38,7,"$1,43,006.7",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15664506,675,Spain,Male,32,8,"$1,97,436.82",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15575619,656,Spain,Female,32,1,"$1,04,254.27",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15595447,613,Spain,Male,39,8,"$1,18,201.41",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15780088,607,Spain,Male,34,9,"$1,32,439.99",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15718921,625,Spain,Male,32,7,"$1,06,957.28",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15579583,641,Spain,Female,40,4,"$1,01,090.27",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15671582,660,Spain,Male,38,6,"$1,09,869.32",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15633944,644,Spain,Male,32,3,"$1,36,659.74",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15618258,640,Spain,Male,37,5,"$1,58,024.38",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15606232,621,Spain,Female,36,7,"$1,16,338.68",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15803886,629,Spain,Male,31,6,"$1,32,876.55",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15742879,668,Spain,Male,38,1,"$1,47,904.31",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15687171,638,Spain,Male,34,5,"$1,46,679.77",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15716420,612,Spain,Male,39,5,"$1,70,288.38",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15727819,677,Spain,Female,34,10,"$1,71,671.9",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15761606,617,Spain,Female,37,9,"$1,01,707.8",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15578156,615,Spain,Male,32,5,"$1,38,521.83",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15733111,688,Spain,Male,32,6,"$1,24,179.3",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15693926,670,Spain,Male,37,0,"$1,78,742.71",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15632538,658,Spain,Female,32,5,"$1,45,553.07",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15792922,639,Spain,Male,38,9,"$1,30,233.14",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15586522,608,Spain,Male,37,2,"$1,30,461.02",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15689322,641,Spain,Male,31,3,"$1,53,316.14",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15636912,678,Spain,Male,38,3,"$1,24,483.53",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15572114,673,Spain,Male,40,1,"$1,21,629.22",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15762708,619,Spain,Female,38,10,"$1,19,658.49",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15752650,681,Spain,Female,37,6,"$1,21,231.39",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15580462,607,Spain,Male,40,1,"$1,12,544.45",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15578374,620,Spain,Male,36,7,"$1,69,312.72",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15670427,662,Spain,Male,37,4,"$1,55,187.3",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15677871,687,France,Male,38,9,"$1,22,570.87",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15610156,637,France,Male,40,2,"$1,33,463.1",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15754105,650,France,Male,37,5,"$1,06,967.18",Not Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15679531,618,France,Male,34,5,"$1,34,954.53",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15797219,635,France,Female,40,10,"$1,23,497.58",Owned,Inactive,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15636673,667,France,Male,31,1,"$1,19,266.69",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15786170,659,France,Male,31,4,"$1,18,342.26",Not Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15773792,662,France,Female,32,4,"$1,33,950.37",Owned,Active,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15604044,700,France,Male,38,8,"$1,34,811.3",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15679587,666,France,Female,34,9,"$1,15,897.12",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15654238,673,France,Female,40,5,"$1,37,494.28",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15647099,633,France,Female,37,9,"$1,56,091.97",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15582741,693,France,Female,35,5,"$1,24,151.09",Owned,Inactive,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15752137,648,France,Male,33,7,"$1,34,944",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15814275,685,France,Male,33,6,"$1,74,912.72",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15628034,629,France,Female,37,6,"$1,29,101.3",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15748856,664,France,Male,32,10,"$1,07,209.73",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15750258,675,France,Female,32,2,"$1,55,663.31",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15650351,653,France,Female,38,8,"$1,02,133.38",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15775295,630,France,Female,40,0,"$1,18,633.08",Not Owned,Active,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15680855,637,France,Male,33,2,"$1,45,731.83",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15617705,609,France,Female,39,8,"$1,41,675.23",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15709994,658,France,Female,40,7,"$1,40,596.95",Not Owned,Active,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15618314,676,France,Male,40,8,"$1,14,005.78",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15623560,668,France,Female,35,6,"$1,02,482.76",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15750248,619,France,Female,35,8,"$1,32,292.63",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15708048,631,France,Female,34,4,"$1,24,379.14",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15607691,658,France,Male,36,8,"$1,74,060.46",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15638355,658,France,Female,35,5,"$1,26,397.66",Not Owned,Inactive,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15615456,680,France,Female,37,10,"$1,23,806.28",Owned,Inactive,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15672945,661,France,Female,37,5,"$1,36,425.18",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15792660,614,France,Male,38,2,"$1,16,248.88",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15726354,688,France,Female,32,6,"$1,23,157.95",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15782591,690,France,Male,35,6,"$1,12,689.95",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15574167,665,France,Male,33,2,"$1,01,286.11",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15694200,693,France,Male,36,8,"$1,78,111.82",Not Owned,Inactive,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15725997,660,France,Female,35,6,"$1,00,768.77",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15764409,613,France,Male,37,9,"$1,08,286.5",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15585533,679,France,Male,36,6,"$1,47,733.64",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15630551,696,France,Male,33,2,"$1,63,139.27",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15602034,697,France,Female,34,2,"$1,26,558.92",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15627212,630,France,Female,36,2,"$1,10,414.48",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15654390,640,France,Male,33,7,"$1,54,575.76",Owned,Inactive,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15592765,637,France,Male,40,8,"$1,25,470.81",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15623196,686,France,Male,38,6,"$1,49,238.97",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15672144,667,France,Female,38,6,"$1,44,432.04",Owned,Active,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15729412,682,France,Male,38,4,"$1,07,192.38",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15681196,629,France,Male,35,1,"$1,72,170.36",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15628203,637,France,Female,38,3,"$1,04,339.56",Not Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15682547,649,France,Male,38,1,"$1,22,214",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15770719,697,France,Female,39,6,"$1,51,553.19",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15757521,606,France,Male,35,2,"$1,32,164.26",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15804002,691,France,Female,33,1,"$1,28,306.83",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15669656,632,France,Male,32,6,"$1,11,589.33",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15668385,642,France,Male,40,1,"$1,54,863.15",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15710257,625,France,Female,39,3,"$1,30,786.92",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15697997,602,France,Male,33,5,"$1,64,704.38",Not Owned,Active,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15574305,680,France,Male,36,3,"$1,16,275.12",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15598840,680,France,Male,33,1,"$1,23,082.08",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15587013,653,France,Female,31,7,"$1,02,575.04",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15619407,615,France,Male,39,4,"$1,33,707.09",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15660541,694,France,Male,34,5,"$1,27,900.03",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15753874,694,France,Male,37,10,"$1,43,835.47",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15736228,645,France,Female,40,3,"$1,29,596.77",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15584320,686,France,Female,39,3,"$1,11,695.62",Not Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15811177,643,France,Female,31,3,"$1,67,949.48",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15587177,646,France,Male,36,6,"$1,24,445.52",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15699619,641,France,Male,31,10,"$1,55,978.17",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15658195,653,France,Male,34,5,"$1,18,838.75",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15605684,664,France,Female,31,7,"$1,04,158.84",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15648320,658,France,Female,31,7,"$1,23,974.96",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15633352,628,France,Female,31,6,"$1,75,443.75",Owned,Inactive,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15580629,604,France,Male,31,6,"$1,34,837.58",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15707199,643,France,Male,36,0,"$1,48,159.71",Not Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15755798,610,France,Male,33,4,"$1,11,582.11",Not Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15596710,640,France,Female,33,1,"$1,67,298.42",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15666270,676,France,Female,40,2,"$1,47,803.48",Owned,Inactive,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15723169,640,France,Female,31,9,"$1,38,857.59",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15790267,625,France,Female,40,7,"$1,41,267.67",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15585823,627,France,Male,31,8,"$1,28,131.73",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15568915,681,France,Male,38,6,"$1,53,722.47",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15775293,680,France,Male,34,3,"$1,43,292.95",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15620123,605,France,Male,39,6,"$1,11,169.91",Not Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15603170,654,France,Male,32,9,"$1,21,455.65",Owned,Inactive,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15794792,612,France,Female,31,8,"$1,17,989.76",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15726484,633,France,Male,37,7,"$1,41,546.35",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15691952,676,France,Male,37,10,"$1,06,242.67",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15656613,646,France,Female,34,3,"$1,31,283.11",Not Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15720509,696,France,Male,34,9,"$1,50,856.79",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15729018,666,France,Female,33,2,"$1,47,229.65",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15621435,623,France,Female,39,1,"$1,60,903.2",Not Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15732774,656,France,Male,37,7,"$1,12,291.34",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15789941,633,France,Female,36,6,"$1,25,130.28",Not Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15756481,636,France,Female,39,3,"$1,18,336.14",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15781777,604,France,Male,33,3,"$1,48,659.48",Not Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15679968,623,France,Male,40,5,"$1,18,788.57",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15582276,638,France,Male,34,5,"$1,33,501.36",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15795963,687,France,Male,34,7,"$1,29,895.19",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15686463,626,France,Male,38,7,"$1,41,074.59",Owned,Inactive,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15578435,640,France,Male,40,8,"$1,10,340.68",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15798960,680,France,Male,33,2,"$1,08,393.35",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15786739,669,France,Male,37,1,"$1,25,529.55",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15610755,643,France,Female,33,0,"$1,37,811.75",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15726153,622,France,Male,31,5,"$1,06,260.67",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15692599,687,France,Male,34,5,"$1,28,270.56",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15642997,655,France,Female,36,2,"$1,47,149.59",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15614213,620,France,Male,37,0,"$1,07,548.94",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15706729,662,France,Male,38,0,"$1,05,271.56",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15757537,610,France,Female,31,6,"$1,07,784.65",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15707479,664,France,Male,40,7,"$1,25,608.72",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15719624,669,France,Female,38,9,"$1,21,858.98",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15700366,669,France,Male,39,3,"$1,19,452.03",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15575510,659,France,Female,32,2,"$1,55,584.21",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15572956,683,France,Male,36,5,"$1,15,350.63",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15791114,700,France,Male,37,1,"$1,35,179.49",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15569264,622,France,Male,32,5,"$1,79,305.09",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15688644,603,France,Male,31,1,"$1,29,743.75",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15729117,607,France,Female,31,1,"$1,02,523.88",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15633274,679,France,Male,34,7,"$1,60,515.37",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15796496,631,France,Female,31,8,"$1,37,687.72",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15653784,627,France,Male,37,2,"$1,25,190.86",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15689602,698,France,Male,38,2,"$1,30,015.24",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15736043,638,France,Male,34,6,"$1,14,543.27",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15664897,682,France,Female,35,2,"$1,81,166.44",Owned,Active,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15713845,688,France,Male,38,7,"$1,48,045.68",Owned,Inactive,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15689412,604,France,Female,32,7,"$1,27,849.38",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15782758,632,France,Male,40,5,"$1,47,650.68",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15590683,660,France,Female,31,6,"$1,72,325.67",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15624667,684,France,Male,35,6,"$1,35,871.5",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15730345,617,France,Female,35,2,"$1,04,508.1",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15628824,665,France,Female,37,5,"$1,60,389.82",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15654074,653,France,Male,38,8,"$1,19,315.75",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15690731,645,France,Male,40,6,"$1,31,411.24",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15729083,674,France,Male,36,2,"$1,54,525.7",Not Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15663168,665,France,Male,35,8,"$1,10,934.54",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15713637,699,France,Male,34,2,"$1,17,468.67",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15715414,658,France,Female,38,6,"$1,02,895.1",Not Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15691823,672,France,Male,37,5,"$1,53,195.59",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15781234,609,France,Female,35,2,"$1,47,900.43",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15691874,687,France,Female,34,9,"$1,25,474.44",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15626457,671,France,Male,31,0,"$1,16,234.61",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15665811,644,France,Male,33,9,"$1,41,234.98",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15771442,633,France,Male,40,4,"$1,50,578",Not Owned,Active,churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15614520,682,France,Female,37,8,"$1,48,580.12",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15568562,689,France,Male,40,8,"$1,60,272.27",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15623744,634,France,Male,34,8,"$1,05,302.66",Owned,Active,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
15637118,684,France,Male,33,4,"$1,40,700.61",Owned,Inactive,Not Churned,Prod 1,31-40,601-700,100k-200k,0,1,0.15
